"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,11.6,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,78.2,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,77.7,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,78.4,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,78.9,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,79.2,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,80.1,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,80.3,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,80.2,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,80.5,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,79.9,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,79.6,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,79.3,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,79,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,78.8,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,78.6,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,78.6,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,78.3,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,77.9,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,77.7,,
"ESP","Spain","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,77.3,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,41,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,42.4,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,43.5,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,45.4,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,47.2,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,50,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,52.3,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,53.1,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,53.9,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,52.2,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,52.2,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,52,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,51.4,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,50.7,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,51.7,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,53,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,54.7,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,55.9,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,57.1,,
"ESP","Spain","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,58.4,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,20.4,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,15.1,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,16.3,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,15.7,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,15.1,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,11.9,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,10.8,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,10.5,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,12.2,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,16.9,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,18.8,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,20.4,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,23.5,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,25.2,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,24.1,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,22.3,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,20.2,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,17.9,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,15.9,,
"ESP","Spain","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,14.8,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,51.5,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,49.9,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,52,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,53.9,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,55.6,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,56.8,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,58.6,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,59.4,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,61.3,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,62.8,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,64.3,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,65.3,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,67.2,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,67.8,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,68,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,68.3,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,68.6,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,68.2,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,67.9,,
"ESP","Spain","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,68.5,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,55.9,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,57.3,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,58.1,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,59.2,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,60.2,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,62.5,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,63.9,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,64.4,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,63.8,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,60,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,59.2,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,58.1,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,56.5,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,55.6,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,56.6,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,58.3,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,59.9,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,61.4,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,62.6,,
"ESP","Spain","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,63.4,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,13.8,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,10.3,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,11.1,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,11,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,10.8,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,8.9,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,8.1,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,7.9,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,10.3,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,16,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,17.8,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,19.8,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,22.9,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,24.3,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,22.8,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,20.7,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,18.5,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,16.1,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,14.2,,
"ESP","Spain","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.1,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2000","2000","PC","Percentage","0","Units",,,64.9,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,63.9,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,65.3,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,66.5,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,67.5,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,68.6,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,69.6,,
"ESP","Spain","NB","Native-born","TOT","Total","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,70,,
